class,subset,output_file,original_file,n_out,n_org,emd
monitor,decrypted,D:\Year 3\chaos_theory_implementation\output\monitor\decrypted_monitor_0524.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0524.off,1373,1373,0.03705564877460343
monitor,decrypted,D:\Year 3\chaos_theory_implementation\output\monitor\decrypted_monitor_0525.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0525.off,1823,1823,0.030582176494078888
monitor,decrypted,D:\Year 3\chaos_theory_implementation\output\monitor\decrypted_monitor_0526.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0526.off,114,114,0.035610934271488315
monitor,decrypted,D:\Year 3\chaos_theory_implementation\output\monitor\decrypted_monitor_0527.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0527.off,1241,1241,0.054163974329356934
monitor,decrypted,D:\Year 3\chaos_theory_implementation\output\monitor\decrypted_monitor_0528.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0528.off,9632,9632,0.04574281777121625
monitor,decrypted,D:\Year 3\chaos_theory_implementation\output\monitor\decrypted_monitor_0529.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0529.off,2985,2985,0.05574158777812659
monitor,decrypted,D:\Year 3\chaos_theory_implementation\output\monitor\decrypted_monitor_0530.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0530.off,328,328,0.050442989310738234
monitor,decrypted,D:\Year 3\chaos_theory_implementation\output\monitor\decrypted_monitor_0531.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0531.off,946,946,0.05412043065731581
monitor,decrypted,D:\Year 3\chaos_theory_implementation\output\monitor\decrypted_monitor_0532.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0532.off,358,358,0.0670761309146012
monitor,decrypted,D:\Year 3\chaos_theory_implementation\output\monitor\decrypted_monitor_0533.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0533.off,1402,1402,0.047576676989931455
monitor,decrypted,D:\Year 3\chaos_theory_implementation\output\monitor\decrypted_monitor_0534.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0534.off,1382,1382,0.043196937740191704
monitor,decrypted,D:\Year 3\chaos_theory_implementation\output\monitor\decrypted_monitor_0535.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0535.off,398,398,0.04700983345651272
monitor,decrypted,D:\Year 3\chaos_theory_implementation\output\monitor\decrypted_monitor_0536.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0536.off,942,942,0.03875408357329932
monitor,decrypted,D:\Year 3\chaos_theory_implementation\output\monitor\decrypted_monitor_0537.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0537.off,3815,3815,0.04357734974132906
monitor,decrypted,D:\Year 3\chaos_theory_implementation\output\monitor\decrypted_monitor_0538.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0538.off,11492,11492,0.03971467623430807
monitor,decrypted,D:\Year 3\chaos_theory_implementation\output\monitor\decrypted_monitor_0539.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0539.off,15320,15320,0.0642623992116606
monitor,decrypted,D:\Year 3\chaos_theory_implementation\output\monitor\decrypted_monitor_0540.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0540.off,540,540,0.04219747772444652
monitor,decrypted,D:\Year 3\chaos_theory_implementation\output\monitor\decrypted_monitor_0541.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0541.off,966,966,0.05794840288301503
monitor,decrypted,D:\Year 3\chaos_theory_implementation\output\monitor\decrypted_monitor_0542.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0542.off,10532,10532,0.040939949328437156
monitor,decrypted,D:\Year 3\chaos_theory_implementation\output\monitor\decrypted_monitor_0543.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0543.off,917,917,0.06126438974039662
monitor,decrypted,D:\Year 3\chaos_theory_implementation\output\monitor\decrypted_monitor_0544.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0544.off,728,728,0.036764889931985595
monitor,decrypted,D:\Year 3\chaos_theory_implementation\output\monitor\decrypted_monitor_0545.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0545.off,238,238,0.028220410434408955
monitor,decrypted,D:\Year 3\chaos_theory_implementation\output\monitor\decrypted_monitor_0546.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0546.off,172,172,0.04097774727483654
monitor,decrypted,D:\Year 3\chaos_theory_implementation\output\monitor\decrypted_monitor_0547.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0547.off,1810,1810,0.02976939439867386
monitor,decrypted,D:\Year 3\chaos_theory_implementation\output\monitor\decrypted_monitor_0548.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0548.off,536,536,0.03404146704354208
monitor,decrypted,D:\Year 3\chaos_theory_implementation\output\monitor\decrypted_monitor_0549.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0549.off,2512,2512,0.04613014123765413
monitor,decrypted,D:\Year 3\chaos_theory_implementation\output\monitor\decrypted_monitor_0550.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0550.off,1366,1366,0.0539167964090231
monitor,decrypted,D:\Year 3\chaos_theory_implementation\output\monitor\decrypted_monitor_0551.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0551.off,3997,3997,0.0657358202419838
monitor,decrypted,D:\Year 3\chaos_theory_implementation\output\monitor\decrypted_monitor_0552.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0552.off,3471,3471,0.05394548941950936
monitor,decrypted,D:\Year 3\chaos_theory_implementation\output\monitor\decrypted_monitor_0553.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0553.off,331,331,0.03708671514941855
monitor,decrypted,D:\Year 3\chaos_theory_implementation\output\monitor\decrypted_monitor_0554.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0554.off,365,365,0.05033526128127186
monitor,decrypted,D:\Year 3\chaos_theory_implementation\output\monitor\decrypted_monitor_0555.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0555.off,283,283,0.04559385014654459
monitor,decrypted,D:\Year 3\chaos_theory_implementation\output\monitor\decrypted_monitor_0556.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0556.off,2149,2149,0.07519417562828878
monitor,decrypted,D:\Year 3\chaos_theory_implementation\output\monitor\decrypted_monitor_0557.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0557.off,1876,1876,0.05384980374633742
monitor,decrypted,D:\Year 3\chaos_theory_implementation\output\monitor\decrypted_monitor_0558.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0558.off,2043,2043,0.05295037736256258
monitor,decrypted,D:\Year 3\chaos_theory_implementation\output\monitor\decrypted_monitor_0559.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0559.off,9296,9296,0.04543076170563933
monitor,decrypted,D:\Year 3\chaos_theory_implementation\output\monitor\decrypted_monitor_0560.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0560.off,272,272,0.03600514400365368
monitor,decrypted,D:\Year 3\chaos_theory_implementation\output\monitor\decrypted_monitor_0561.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0561.off,1947,1947,0.041957713770626376
monitor,decrypted,D:\Year 3\chaos_theory_implementation\output\monitor\decrypted_monitor_0562.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0562.off,1019,1019,0.0511621732484465
monitor,decrypted,D:\Year 3\chaos_theory_implementation\output\monitor\decrypted_monitor_0563.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0563.off,734,734,0.04813571860963791
monitor,decrypted,D:\Year 3\chaos_theory_implementation\output\monitor\decrypted_monitor_0564.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0564.off,758,758,0.04898166738566154
monitor,decrypted,D:\Year 3\chaos_theory_implementation\output\monitor\decrypted_monitor_0565.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0565.off,910,910,0.05808727736898321
monitor,encrypted,D:\Year 3\chaos_theory_implementation\output\monitor\encrypted_monitor_0466.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0466.off,264,255,0.2847817131986335
monitor,encrypted,D:\Year 3\chaos_theory_implementation\output\monitor\encrypted_monitor_0467.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0467.off,5980,5782,0.32332926919489846
monitor,encrypted,D:\Year 3\chaos_theory_implementation\output\monitor\encrypted_monitor_0468.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0468.off,253,244,0.3346308784659303
monitor,encrypted,D:\Year 3\chaos_theory_implementation\output\monitor\encrypted_monitor_0469.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0469.off,4894,4732,0.30090113635263127
monitor,encrypted,D:\Year 3\chaos_theory_implementation\output\monitor\encrypted_monitor_0470.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0470.off,8473,8191,0.30410796226763304
monitor,encrypted,D:\Year 3\chaos_theory_implementation\output\monitor\encrypted_monitor_0471.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0471.off,15242,14738,0.3336386699483417
monitor,encrypted,D:\Year 3\chaos_theory_implementation\output\monitor\encrypted_monitor_0472.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0472.off,1569,1515,0.21469149424412504
monitor,encrypted,D:\Year 3\chaos_theory_implementation\output\monitor\encrypted_monitor_0473.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0473.off,11189,10820,0.36089491861155454
monitor,encrypted,D:\Year 3\chaos_theory_implementation\output\monitor\encrypted_monitor_0474.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0474.off,2844,2748,0.2827705117481079
monitor,encrypted,D:\Year 3\chaos_theory_implementation\output\monitor\encrypted_monitor_0475.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0475.off,591,570,0.30223031820156
monitor,encrypted,D:\Year 3\chaos_theory_implementation\output\monitor\encrypted_monitor_0476.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0476.off,2220,2145,0.2897686177846402
monitor,encrypted,D:\Year 3\chaos_theory_implementation\output\monitor\encrypted_monitor_0477.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0477.off,1199,1157,0.37949698608153876
monitor,encrypted,D:\Year 3\chaos_theory_implementation\output\monitor\encrypted_monitor_0478.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0478.off,720,696,0.337213106358329
monitor,encrypted,D:\Year 3\chaos_theory_implementation\output\monitor\encrypted_monitor_0479.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0479.off,1708,1651,0.3869837562084019
monitor,encrypted,D:\Year 3\chaos_theory_implementation\output\monitor\encrypted_monitor_0480.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0480.off,747,720,0.31633009077628566
monitor,encrypted,D:\Year 3\chaos_theory_implementation\output\monitor\encrypted_monitor_0481.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0481.off,2918,2819,0.27208977317612404
monitor,encrypted,D:\Year 3\chaos_theory_implementation\output\monitor\encrypted_monitor_0482.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0482.off,1046,1010,0.2818188369961028
monitor,encrypted,D:\Year 3\chaos_theory_implementation\output\monitor\encrypted_monitor_0483.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0483.off,1577,1523,0.2543494037107289
monitor,encrypted,D:\Year 3\chaos_theory_implementation\output\monitor\encrypted_monitor_0484.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0484.off,3717,3594,0.32952395582996685
monitor,encrypted,D:\Year 3\chaos_theory_implementation\output\monitor\encrypted_monitor_0485.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0485.off,318,306,0.3009066769085973
monitor,encrypted,D:\Year 3\chaos_theory_implementation\output\monitor\encrypted_monitor_0486.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0486.off,601,580,0.28228856377065914
monitor,encrypted,D:\Year 3\chaos_theory_implementation\output\monitor\encrypted_monitor_0487.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0487.off,1727,1670,0.3243449691893337
monitor,encrypted,D:\Year 3\chaos_theory_implementation\output\monitor\encrypted_monitor_0488.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0488.off,6345,6135,0.3287697644116098
monitor,encrypted,D:\Year 3\chaos_theory_implementation\output\monitor\encrypted_monitor_0489.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0489.off,2614,2527,0.3014407681570419
monitor,encrypted,D:\Year 3\chaos_theory_implementation\output\monitor\encrypted_monitor_0490.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0490.off,2273,2198,0.2745237989316698
monitor,encrypted,D:\Year 3\chaos_theory_implementation\output\monitor\encrypted_monitor_0491.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0491.off,652,628,0.24201375204447928
monitor,encrypted,D:\Year 3\chaos_theory_implementation\output\monitor\encrypted_monitor_0492.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0492.off,1137,1098,0.3410013801313687
monitor,encrypted,D:\Year 3\chaos_theory_implementation\output\monitor\encrypted_monitor_0493.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0493.off,4976,4811,0.33173248613856654
monitor,encrypted,D:\Year 3\chaos_theory_implementation\output\monitor\encrypted_monitor_0494.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0494.off,8573,8288,0.2977535516908092
monitor,encrypted,D:\Year 3\chaos_theory_implementation\output\monitor\encrypted_monitor_0495.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0495.off,2086,2017,0.3576790154352648
monitor,encrypted,D:\Year 3\chaos_theory_implementation\output\monitor\encrypted_monitor_0496.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0496.off,470,452,0.3465978174368622
monitor,encrypted,D:\Year 3\chaos_theory_implementation\output\monitor\encrypted_monitor_0497.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0497.off,2745,2652,0.307439835550928
monitor,encrypted,D:\Year 3\chaos_theory_implementation\output\monitor\encrypted_monitor_0498.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0498.off,1021,985,0.28186381701541985
monitor,encrypted,D:\Year 3\chaos_theory_implementation\output\monitor\encrypted_monitor_0499.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0499.off,9624,9306,0.3169524139610574
monitor,encrypted,D:\Year 3\chaos_theory_implementation\output\monitor\encrypted_monitor_0500.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0500.off,7373,7127,0.3923731244206147
monitor,encrypted,D:\Year 3\chaos_theory_implementation\output\monitor\encrypted_monitor_0501.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0501.off,2327,2249,0.36128822971170105
monitor,encrypted,D:\Year 3\chaos_theory_implementation\output\monitor\encrypted_monitor_0502.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\monitor\test\monitor_0502.off,1232,1190,0.3403256549210083
